year,timestamp,Butterfinger,100 Grand Bar,Anonymous brown globs that come in black and orange wrappers,Any full-sized candy bar,Black Jacks,Bottle Caps,Box'o'Raisins,Cadbury Creme Eggs,Candy Corn,"Vials of pure high fructose corn syrup, for main-lining into your vein",Candy that is clearly just the stuff given out for free at restaurants,"Cash, or other forms of legal tender",Chiclets,Caramellos,Snickers,Hershey's Dark Chocolate,Dental paraphenalia,Dots,Fuzzy Peaches,Generic Brand Acetaminophen,Glow sticks,Broken glow stick,Goo Goo Clusters,Good N' Plenty,Gum from baseball cards,Gummy Bears straight up,Creepy Religious comics/Chick Tracts,Healthy Fruit,Heath Bar,Hershey's Kisses,Hershey’s Milk Chocolate,Hugs (actual physical hugs),Jolly Rancher (bad flavor),Jolly Ranchers (good flavor),Kale smoothie,Kinder Happy Hippo,Kit Kat,Hard Candy,LemonHeads,Licorice (not black),Lindt Truffle,Lollipops,Mars,Mary Janes,Maynards,Milk Duds,LaffyTaffy,Minibags of chips,Reggie Jackson Bar,Pixy Stix,Nerds,Nestle Crunch,Now'n'Laters,Pencils,Milky Way,Reese’s Peanut Butter Cups,Tolberone something or other,Junior Mints,Senior Mints,Mint Kisses,Mint Juleps,Peanut M&M’s,Regular M&Ms,Rolos,Skittles,Smarties (American),Smarties (Commonwealth),Chick-o-Sticks (we don’t know what that is),Spotted Dick,Starburst,Swedish Fish,Those odd marshmallow circus peanut things,Three Musketeers,Trail Mix,Twix,Vicodin,White Bread,Whole Wheat anything,York Peppermint Patties,Necco Wafers
2015,2015-10-23 09:21:31.229000,2,1,2,1,2,0,2,1,1,1,2,2,2,1,1,1,2,2,2,2,0,2,0,2,2,0,2,2,2,0,1,2,0,0,2,0,2,0,2,1,1,0,1,2,0,1,0,2,2,0,0,1,0,2,1,1,1,1,2,1,2,2,1,1,2,0,0,0,2,1,1,0,1,2,1,2,2,2,1,0
2015,2015-10-23 09:21:59.559000,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2
2015,2015-10-23 09:22:22.002000,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0
2015,2015-10-23 09:22:35.973000,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 09:22:47,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2
2015,2015-10-23 09:22:49.930000,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,0,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2
2015,2015-10-23 09:22:50.724000,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2
2015,2015-10-23 09:22:53.204000,1,0,0,0,1,0,0,2,0,0,2,2,2,2,0,1,2,0,0,2,2,2,0,1,2,0,2,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,2,2,0,0,1
2015,2015-10-23 09:23:23.159000,1,2,2,1,0,0,2,2,2,2,2,1,2,2,0,1,2,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,1,1,2,1,3,1,2,0,1,0,2,2,2,2,2,2,0,2,2,2,1,1,2,0,0,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2
2015,2015-10-23 09:23:34.445000,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,0,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
2015,2015-10-23 09:23:35.047000,1,1,2,1,2,2,0,0,2,2,0,0,0,0,1,1,2,1,2,0,1,2,0,2,2,2,1,0,1,2,2,2,0,0,2,0,1,0,2,2,1,2,1,2,0,0,2,0,0,1,0,0,2,2,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,2,2,1,0,1,2,0,0,0,0
2015,2015-10-23 09:24:36.675000,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,3,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2
2015,2015-10-23 09:25:25.469000,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1
2015,2015-10-23 09:26:00.891000,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,0,2,2,1,1,2,2,2,1
2015,2015-10-23 09:26:45.861000,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
2015,2015-10-23 09:27:25,1,1,2,1,0,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,0,1,2,1,2,2,1,0,1,2,2,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2015,2015-10-23 09:28:24.814000,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,3,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1
2015,2015-10-23 09:29:01.796000,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2
2015,2015-10-23 09:29:03.031000,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,3,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2
2015,2015-10-23 09:29:39.950000,1,1,2,1,2,0,2,0,2,2,2,0,2,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,0,0,1,2,2,0,2,0,1,0,2,1,1,1,2,2,2,0,2,1,1,2,0,0,0,0,2,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 09:30:10.921000,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1
2015,2015-10-23 09:30:19.520000,1,0,0,1,0,1,2,0,0,2,2,1,0,1,1,0,2,1,1,2,2,2,0,0,2,1,2,2,0,0,2,2,0,1,2,2,1,2,1,2,1,0,1,0,0,2,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,2,2,0,1,1
2015,2015-10-23 09:30:27.759000,1,1,2,1,0,2,2,0,2,2,2,1,1,1,1,1,2,2,2,0,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,0,1,2,1,0,1,2,1,2,0,2,1,1,0,2,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,1,1,2,1,0,1,1,0,0,1,2
2015,2015-10-23 09:31:09.746000,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
2015,2015-10-23 09:32:12.769000,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2
2015,2015-10-23 09:32:53.040000,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 09:32:55.368000,1,2,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2
2015,2015-10-23 09:33:23.857000,1,0,2,1,0,2,2,1,1,2,2,1,2,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,3,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 09:33:38.298000,0,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,1,1,0,0,0,1,2,1,1,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0
2015,2015-10-23 09:34:08.927000,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2
2015,2015-10-23 09:34:22.410000,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1
2015,2015-10-23 09:34:26.093000,1,0,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,0,2,1,1,0,1,2,1,0,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,0,0,2,1,2,2,1,2,1,1,2,1,2,2
2015,2015-10-23 09:34:34.212000,1,2,2,1,0,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1
2015,2015-10-23 09:38:24.972000,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2
2015,2015-10-23 09:38:26.778000,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1
2015,2015-10-23 09:38:58.322000,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1
2015,2015-10-23 09:39:10.875000,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1
2015,2015-10-23 09:40:32.169000,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,3,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2
2015,2015-10-23 09:42:16.578000,1,1,1,1,2,2,2,1,0,0,0,1,2,1,0,0,2,0,2,0,2,0,0,2,0,2,2,2,1,1,1,0,2,2,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0,0,1,1,2,2,1,1,1,1,0,0,0,1,1,1,1,2,0,0,0,2,2,0,0,2,1,0,0,0,1,1
2015,2015-10-23 09:42:23.614000,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,1,3,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2
2015,2015-10-23 09:43:02.899000,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,3,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1
2015,2015-10-23 09:43:03.465000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,3,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2
2015,2015-10-23 09:54:39.852000,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,0,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2
2015,2015-10-23 09:44:57.750000,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2
2015,2015-10-23 09:45:40.523000,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
2015,2015-10-23 09:46:04.485000,1,2,2,1,2,1,0,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 09:46:10.289000,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 09:46:22.838000,1,1,2,1,0,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,3,1,2,1,1,0,1,0,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1
2015,2015-10-23 09:46:59.200000,1,1,1,1,2,1,2,1,2,1,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1
2015,2015-10-23 09:47:47.114000,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,3,1,2,2,2,2,1,2,2,2,1,1,1,2,0,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2
2015,2015-10-23 09:47:50.722000,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,3,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2
2015,2015-10-23 09:48:21.451000,0,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,1,2,3,1,1,1,0,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1
2015,2015-10-23 09:49:02.195000,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2
2015,2015-10-23 09:49:47.347000,2,1,2,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2015,2015-10-23 09:49:58.092000,1,1,2,1,2,0,2,0,0,0,0,1,0,1,1,0,2,1,2,0,0,0,1,2,2,0,0,2,1,1,0,2,2,2,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2015,2015-10-23 09:50:16.676000,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,0,2,1,2,1,2,2,2,2,0,2,2,2,1,2,1,2,1,1,1,2,0,1,1,1,2,1,1,1,2,0,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2
2015,2015-10-23 09:52:30.585000,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1
2015,2015-10-23 09:52:31.615000,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-23 09:53:19.759000,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1
2015,2015-10-23 09:53:48.233000,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2
2015,2015-10-23 09:54:48.315000,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,2015-10-23 09:55:30.504000,1,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2
2015,2015-10-23 09:55:56.139000,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,0,2,2,1,1,1,0,1,0,0,0,1,1,2,1,0,1,2,2,2,1,1
2015,2015-10-23 09:57:47.100000,1,1,2,1,2,2,2,0,1,0,2,1,2,0,1,1,2,2,2,2,0,2,0,2,2,0,0,2,0,1,1,2,2,2,2,2,1,2,2,3,0,2,1,0,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,0,2,2,2,2,2,2,2,1,1,0,1,2,2,2,0,2
2015,2015-10-23 09:58:37.275000,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,3,1,2,1,1,2,1,2,2,1,2,2,1,2,0,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-23 09:58:48.556000,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,3,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2
2015,2015-10-23 09:59:54.858000,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2
2015,2015-10-23 09:59:56.925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-10-23 10:00:07.644000,1,1,2,1,2,2,2,0,2,2,2,1,2,0,1,1,0,1,0,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2
2015,2015-10-23 10:00:30.545000,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1
2015,2015-10-23 10:00:41.957000,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2
2015,2015-10-23 10:02:07.364000,0,0,2,1,0,0,0,1,0,2,2,1,0,1,1,1,2,1,0,2,0,0,0,0,0,1,2,2,0,1,1,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2
2015,2015-10-23 10:01:23.938000,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,0,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2
