"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date"
"6013","humboldt",37,0,8,0,2020-04-06
"6014","humboldt",40,0,3,0,2020-04-07
"6015","humboldt",40,0,0,0,2020-04-08
"6016","humboldt",36,0,-4,0,2020-04-09
"6017","humboldt",36,0,0,0,2020-04-10
"6018","humboldt",38,0,2,0,2020-04-11
"6019","humboldt",43,0,5,0,2020-04-12
"6020","humboldt",44,0,1,0,2020-04-13
"6021","humboldt",44,0,0,0,2020-04-14
"6022","humboldt",47,0,3,0,2020-04-15
"6023","humboldt",47,0,0,0,2020-04-16
"6024","humboldt",52,0,5,0,2020-04-17
"6025","humboldt",52,0,0,0,2020-04-18
"6026","humboldt",53,0,1,0,2020-04-19
"6027","humboldt",53,0,0,0,2020-04-20
"6028","humboldt",53,0,0,0,2020-04-21
"6029","humboldt",53,0,0,0,2020-04-22
"6030","humboldt",53,0,0,0,2020-04-23
"6031","humboldt",53,0,0,0,2020-04-24
"6032","humboldt",53,0,0,0,2020-04-25
"6033","humboldt",53,0,0,0,2020-04-26
"6034","humboldt",52,0,-1,0,2020-04-27
"6035","humboldt",53,0,1,0,2020-04-28
"6036","humboldt",53,0,0,0,2020-04-29
"6037","humboldt",54,0,1,0,2020-04-30
"6038","humboldt",54,0,0,0,2020-05-01
"6039","humboldt",54,0,0,0,2020-05-02
"6040","humboldt",54,0,0,0,2020-05-03
"6041","humboldt",54,0,0,0,2020-05-04
"6042","humboldt",54,0,0,0,2020-05-05
"6043","humboldt",54,0,0,0,2020-05-06
"6044","humboldt",54,0,0,0,2020-05-07
"6045","humboldt",54,0,0,0,2020-05-08
"6046","humboldt",55,0,1,0,2020-05-09
"6047","humboldt",56,0,1,0,2020-05-10
"6048","humboldt",56,0,0,0,2020-05-11
"6049","humboldt",58,0,2,0,2020-05-12
"6050","humboldt",58,0,0,0,2020-05-13
"6051","humboldt",59,0,1,0,2020-05-14
"6052","humboldt",60,0,1,0,2020-05-15
"6053","humboldt",69,0,9,0,2020-05-16
"6054","humboldt",70,0,1,0,2020-05-17
"6055","humboldt",70,0,0,0,2020-05-18
"6056","humboldt",72,0,2,0,2020-05-19
"6057","humboldt",73,0,1,0,2020-05-20
"6058","humboldt",79,0,6,0,2020-05-21
"6059","humboldt",80,2,1,2,2020-05-22
"6060","humboldt",80,2,0,0,2020-05-23
"6061","humboldt",81,2,1,0,2020-05-24
"6062","humboldt",81,2,0,0,2020-05-25
"6063","humboldt",81,2,0,0,2020-05-26
"6064","humboldt",86,2,5,0,2020-05-27
"6065","humboldt",97,3,11,1,2020-05-28
"6066","humboldt",98,3,1,0,2020-05-29
"6067","humboldt",98,3,0,0,2020-05-30
"6068","humboldt",98,3,0,0,2020-05-31
"6069","humboldt",98,3,0,0,2020-06-01
"6070","humboldt",101,3,3,0,2020-06-02
"6071","humboldt",103,4,2,1,2020-06-03
"6072","humboldt",109,4,6,0,2020-06-04
"6073","humboldt",111,4,2,0,2020-06-05
"6074","humboldt",112,4,1,0,2020-06-06
"6075","humboldt",112,4,0,0,2020-06-07
"6076","humboldt",112,4,0,0,2020-06-08
"6077","humboldt",113,4,1,0,2020-06-09
"6078","humboldt",112,4,-1,0,2020-06-10
"6079","humboldt",113,4,1,0,2020-06-11
"6080","humboldt",105,4,-8,0,2020-06-12
"6081","humboldt",104,4,-1,0,2020-06-13
"6082","humboldt",105,4,1,0,2020-06-14
"6083","humboldt",105,4,0,0,2020-06-15
"6084","humboldt",105,4,0,0,2020-06-16
"6085","humboldt",105,4,0,0,2020-06-17
"6086","humboldt",106,4,1,0,2020-06-18
"6087","humboldt",106,4,0,0,2020-06-19
"6088","humboldt",108,4,2,0,2020-06-20
"6089","humboldt",108,4,0,0,2020-06-21
"6090","humboldt",110,4,2,0,2020-06-22
"6091","humboldt",110,4,0,0,2020-06-23
"6092","humboldt",117,4,7,0,2020-06-24
"6093","humboldt",121,4,4,0,2020-06-25
"6094","humboldt",126,4,5,0,2020-06-26
"6095","humboldt",127,4,1,0,2020-06-27
"6096","humboldt",128,4,1,0,2020-06-28
"6097","humboldt",130,4,2,0,2020-06-29
"6098","humboldt",133,4,3,0,2020-06-30
"6099","humboldt",134,4,1,0,2020-07-01
"6100","humboldt",138,4,4,0,2020-07-02
"6101","humboldt",143,4,5,0,2020-07-03
"6102","amador",0,0,0,0,2020-03-18
"6103","amador",0,0,0,0,2020-03-19
"6104","amador",0,0,0,0,2020-03-20
"6105","amador",1,0,1,0,2020-03-21
"6106","amador",1,0,0,0,2020-03-22
"6107","amador",1,0,0,0,2020-03-23
"6108","amador",1,0,0,0,2020-03-24
"6109","amador",1,0,0,0,2020-03-25
"6110","amador",1,0,0,0,2020-03-26
"6111","amador",1,0,0,0,2020-03-27
"6112","amador",1,0,0,0,2020-03-28
"6113","amador",1,0,0,0,2020-03-29
"6114","amador",1,0,0,0,2020-03-30
"6115","amador",1,0,0,0,2020-03-31
"6116","amador",1,0,0,0,2020-04-01
"6117","amador",2,0,1,0,2020-04-02
"6118","amador",2,0,0,0,2020-04-03
"6119","amador",2,0,0,0,2020-04-04
"6120","amador",2,0,0,0,2020-04-05
"6121","amador",2,0,0,0,2020-04-06
"6122","amador",2,0,0,0,2020-04-07
"6123","amador",2,0,0,0,2020-04-08
"6124","amador",2,0,0,0,2020-04-09
"6125","amador",5,0,3,0,2020-04-10
"6126","amador",6,0,1,0,2020-04-11
"6127","amador",6,0,0,0,2020-04-12
"6128","amador",6,0,0,0,2020-04-13
"6129","amador",6,0,0,0,2020-04-14
"6130","amador",7,0,1,0,2020-04-15
"6131","amador",7,0,0,0,2020-04-16
"6132","amador",7,0,0,0,2020-04-17
"6133","amador",7,0,0,0,2020-04-18
"6134","amador",7,0,0,0,2020-04-19
"6135","amador",7,0,0,0,2020-04-20
"6136","amador",7,0,0,0,2020-04-21
"6137","amador",7,0,0,0,2020-04-22
"6138","amador",8,0,1,0,2020-04-23
"6139","amador",8,0,0,0,2020-04-24
"6140","amador",8,0,0,0,2020-04-25
"6141","amador",8,0,0,0,2020-04-26
"6142","amador",8,0,0,0,2020-04-27
"6143","amador",8,0,0,0,2020-04-28
"6144","amador",8,0,0,0,2020-04-29
"6145","amador",8,0,0,0,2020-04-30
"6146","amador",8,0,0,0,2020-05-01
"6147","amador",8,0,0,0,2020-05-02
"6148","amador",8,0,0,0,2020-05-03
"6149","amador",8,0,0,0,2020-05-04
"6150","amador",8,0,0,0,2020-05-05
"6151","amador",8,0,0,0,2020-05-06
"6152","amador",8,0,0,0,2020-05-07
"6153","amador",8,0,0,0,2020-05-08
"6154","amador",8,0,0,0,2020-05-09
"6155","amador",8,0,0,0,2020-05-10
"6156","amador",8,0,0,0,2020-05-11
"6157","amador",8,0,0,0,2020-05-12
"6158","amador",8,0,0,0,2020-05-13
"6159","amador",8,0,0,0,2020-05-14
"6160","amador",8,0,0,0,2020-05-15
"6161","amador",8,0,0,0,2020-05-16
"6162","amador",8,0,0,0,2020-05-17
"6163","amador",8,0,0,0,2020-05-18
"6164","amador",9,0,1,0,2020-05-19
"6165","amador",9,0,0,0,2020-05-20
"6166","amador",9,0,0,0,2020-05-21
"6167","amador",9,0,0,0,2020-05-22
"6168","amador",9,0,0,0,2020-05-23
"6169","amador",9,0,0,0,2020-05-24
"6170","amador",10,0,1,0,2020-05-25
"6171","amador",10,0,0,0,2020-05-26
"6172","amador",10,0,0,0,2020-05-27
"6173","amador",10,0,0,0,2020-05-28
"6174","amador",10,0,0,0,2020-05-29
"6175","amador",10,0,0,0,2020-05-30
"6176","amador",10,0,0,0,2020-05-31
"6177","amador",10,0,0,0,2020-06-01
"6178","amador",10,0,0,0,2020-06-02
"6179","amador",10,0,0,0,2020-06-03
"6180","amador",10,0,0,0,2020-06-04
"6181","amador",10,0,0,0,2020-06-05
"6182","amador",10,0,0,0,2020-06-06
"6183","amador",10,0,0,0,2020-06-07
"6184","amador",10,0,0,0,2020-06-08
"6185","amador",10,0,0,0,2020-06-09
"6186","amador",10,0,0,0,2020-06-10
"6187","amador",10,0,0,0,2020-06-11
"6188","amador",10,0,0,0,2020-06-12
"6189","amador",10,0,0,0,2020-06-13
"6190","amador",10,0,0,0,2020-06-14
"6191","amador",10,0,0,0,2020-06-15
"6192","amador",10,0,0,0,2020-06-16
"6193","amador",10,0,0,0,2020-06-17
"6194","amador",12,0,2,0,2020-06-18
"6195","amador",12,0,0,0,2020-06-19
"6196","amador",12,0,0,0,2020-06-20
"6197","amador",12,0,0,0,2020-06-21
"6198","amador",12,0,0,0,2020-06-22
"6199","amador",13,0,1,0,2020-06-23
"6200","amador",16,0,3,0,2020-06-24
"6201","amador",18,0,2,0,2020-06-25
"6202","amador",20,0,2,0,2020-06-26
"6203","amador",20,0,0,0,2020-06-27
"6204","amador",20,0,0,0,2020-06-28
"6205","amador",20,0,0,0,2020-06-29
"6206","amador",21,0,1,0,2020-06-30
"6207","amador",22,0,1,0,2020-07-01
"6208","amador",23,0,1,0,2020-07-02
"6209","amador",25,0,2,0,2020-07-03
"6210","imperial",2,0,2,0,2020-03-18
"6211","imperial",2,0,0,0,2020-03-19
"6212","imperial",2,0,0,0,2020-03-20
"6213","imperial",2,0,0,0,2020-03-21
"6214","imperial",2,0,0,0,2020-03-22
"6215","imperial",2,0,0,0,2020-03-23
"6216","imperial",3,0,1,0,2020-03-24
"6217","imperial",8,0,5,0,2020-03-25
"6218","imperial",8,0,0,0,2020-03-26
"6219","imperial",9,0,1,0,2020-03-27
"6220","imperial",9,0,0,0,2020-03-28
"6221","imperial",9,0,0,0,2020-03-29
"6222","imperial",9,0,0,0,2020-03-30
"6223","imperial",17,0,8,0,2020-03-31
"6224","imperial",25,0,8,0,2020-04-01
"6225","imperial",24,0,-1,0,2020-04-02
"6226","imperial",35,0,11,0,2020-04-03
"6227","imperial",42,1,7,1,2020-04-04
"6228","imperial",42,1,0,0,2020-04-05
"6229","imperial",47,1,5,0,2020-04-06
"6230","imperial",53,2,6,1,2020-04-07
"6231","imperial",59,2,6,0,2020-04-08
"6232","imperial",67,2,8,0,2020-04-09
"6233","imperial",70,3,3,1,2020-04-10
"6234","imperial",78,3,8,0,2020-04-11
"6235","imperial",78,3,0,0,2020-04-12
"6236","imperial",83,3,5,0,2020-04-13
"6237","imperial",86,3,3,0,2020-04-14
"6238","imperial",115,3,29,0,2020-04-15
"6239","imperial",132,3,17,0,2020-04-16
"6240","imperial",135,3,3,0,2020-04-17
"6241","imperial",137,3,2,0,2020-04-18
"6242","imperial",144,3,7,0,2020-04-19
"6243","imperial",149,3,5,0,2020-04-20
"6244","imperial",165,5,16,2,2020-04-21
"6245","imperial",170,6,5,1,2020-04-22
"6246","imperial",181,8,11,2,2020-04-23
"6247","imperial",232,8,51,0,2020-04-24
"6248","imperial",232,8,0,0,2020-04-25
"6249","imperial",272,8,40,0,2020-04-26
"6250","imperial",290,8,18,0,2020-04-27
"6251","imperial",295,8,5,0,2020-04-28
"6252","imperial",300,8,5,0,2020-04-29
"6253","imperial",322,8,22,0,2020-04-30
"6254","imperial",337,9,15,1,2020-05-01
"6255","imperial",345,9,8,0,2020-05-02
"6256","imperial",351,9,6,0,2020-05-03
"6257","imperial",351,9,0,0,2020-05-04
"6258","imperial",389,9,38,0,2020-05-05
"6259","imperial",399,10,10,1,2020-05-06
"6260","imperial",442,11,43,1,2020-05-07
"6261","imperial",467,11,25,0,2020-05-08
"6262","imperial",474,12,7,1,2020-05-09
"6263","imperial",509,12,35,0,2020-05-10
"6264","imperial",562,12,53,0,2020-05-11
"6265","imperial",602,12,40,0,2020-05-12
"6266","imperial",610,14,8,2,2020-05-13
"6267","imperial",652,15,42,1,2020-05-14
"6268","imperial",680,15,28,0,2020-05-15
"6269","imperial",712,15,32,0,2020-05-16
